Date;Area;Day-ahead Price (EUR/MWh)
27/02/2025 17:30:00 - 27/02/2025 17:45:00;BZN|FR;136.13
27/02/2025 17:45:00 - 27/02/2025 18:00:00;BZN|FR;136.13
27/02/2025 18:00:00 - 27/02/2025 18:15:00;BZN|FR;161.31
27/02/2025 18:15:00 - 27/02/2025 18:30:00;BZN|FR;161.31
27/02/2025 18:30:00 - 27/02/2025 18:45:00;BZN|FR;161.31
27/02/2025 18:45:00 - 27/02/2025 19:00:00;BZN|FR;161.31
27/02/2025 19:00:00 - 27/02/2025 19:15:00;BZN|FR;143.75
27/02/2025 19:15:00 - 27/02/2025 19:30:00;BZN|FR;143.75
27/02/2025 19:30:00 - 27/02/2025 19:45:00;BZN|FR;143.75
27/02/2025 19:45:00 - 27/02/2025 20:00:00;BZN|FR;143.75
27/02/2025 20:00:00 - 27/02/2025 20:15:00;BZN|FR;132.88
27/02/2025 20:15:00 - 27/02/2025 20:30:00;BZN|FR;132.88
27/02/2025 20:30:00 - 27/02/2025 20:45:00;BZN|FR;132.88
27/02/2025 20:45:00 - 27/02/2025 21:00:00;BZN|FR;132.88
27/02/2025 21:00:00 - 27/02/2025 21:15:00;BZN|FR;122.31
27/02/2025 21:15:00 - 27/02/2025 21:30:00;BZN|FR;122.31
27/02/2025 21:30:00 - 27/02/2025 21:45:00;BZN|FR;122.31
27/02/2025 21:45:00 - 27/02/2025 22:00:00;BZN|FR;122.31
27/02/2025 22:00:00 - 27/02/2025 22:15:00;BZN|FR;122.31
27/02/2025 22:15:00 - 27/02/2025 22:30:00;BZN|FR;122.31
27/02/2025 22:30:00 - 27/02/2025 22:45:00;BZN|FR;122.31
27/02/2025 22:45:00 - 27/02/2025 23:00:00;BZN|FR;122.31
27/02/2025 23:00:00 - 27/02/2025 23:15:00;BZN|FR;115.59
27/02/2025 23:15:00 - 27/02/2025 23:30:00;BZN|FR;115.59
27/02/2025 23:30:00 - 27/02/2025 23:45:00;BZN|FR;115.59
27/02/2025 23:45:00 - 28/02/2025 00:00:00;BZN|FR;115.59
28/02/2025 00:00:00 - 28/02/2025 00:15:00;BZN|FR;110.54
28/02/2025 00:15:00 - 28/02/2025 00:30:00;BZN|FR;110.54
28/02/2025 00:30:00 - 28/02/2025 00:45:00;BZN|FR;110.54
28/02/2025 00:45:00 - 28/02/2025 01:00:00;BZN|FR;110.54
28/02/2025 01:00:00 - 28/02/2025 01:15:00;BZN|FR;109.38
28/02/2025 01:15:00 - 28/02/2025 01:30:00;BZN|FR;109.38
28/02/2025 01:30:00 - 28/02/2025 01:45:00;BZN|FR;109.38
28/02/2025 01:45:00 - 28/02/2025 02:00:00;BZN|FR;109.38
28/02/2025 02:00:00 - 28/02/2025 02:15:00;BZN|FR;105.20
28/02/2025 02:15:00 - 28/02/2025 02:30:00;BZN|FR;105.20
28/02/2025 02:30:00 - 28/02/2025 02:45:00;BZN|FR;105.20
28/02/2025 02:45:00 - 28/02/2025 03:00:00;BZN|FR;105.20
28/02/2025 03:00:00 - 28/02/2025 03:15:00;BZN|FR;104.49
28/02/2025 03:15:00 - 28/02/2025 03:30:00;BZN|FR;104.49
28/02/2025 03:30:00 - 28/02/2025 03:45:00;BZN|FR;104.49
28/02/2025 03:45:00 - 28/02/2025 04:00:00;BZN|FR;104.49
28/02/2025 04:00:00 - 28/02/2025 04:15:00;BZN|FR;104.49
28/02/2025 04:15:00 - 28/02/2025 04:30:00;BZN|FR;104.49
28/02/2025 04:30:00 - 28/02/2025 04:45:00;BZN|FR;104.49
28/02/2025 04:45:00 - 28/02/2025 05:00:00;BZN|FR;104.49
28/02/2025 05:00:00 - 28/02/2025 05:15:00;BZN|FR;116.93
28/02/2025 05:15:00 - 28/02/2025 05:30:00;BZN|FR;116.93
28/02/2025 05:30:00 - 28/02/2025 05:45:00;BZN|FR;116.93
28/02/2025 05:45:00 - 28/02/2025 06:00:00;BZN|FR;116.93
28/02/2025 06:00:00 - 28/02/2025 06:15:00;BZN|FR;138.39
28/02/2025 06:15:00 - 28/02/2025 06:30:00;BZN|FR;138.39
28/02/2025 06:30:00 - 28/02/2025 06:45:00;BZN|FR;138.39
28/02/2025 06:45:00 - 28/02/2025 07:00:00;BZN|FR;138.39
28/02/2025 07:00:00 - 28/02/2025 07:15:00;BZN|FR;152.94
28/02/2025 07:15:00 - 28/02/2025 07:30:00;BZN|FR;152.94
28/02/2025 07:30:00 - 28/02/2025 07:45:00;BZN|FR;152.94
28/02/2025 07:45:00 - 28/02/2025 08:00:00;BZN|FR;152.94
28/02/2025 08:00:00 - 28/02/2025 08:15:00;BZN|FR;120.81
28/02/2025 08:15:00 - 28/02/2025 08:30:00;BZN|FR;120.81
28/02/2025 08:30:00 - 28/02/2025 08:45:00;BZN|FR;120.81
28/02/2025 08:45:00 - 28/02/2025 09:00:00;BZN|FR;120.81
28/02/2025 09:00:00 - 28/02/2025 09:15:00;BZN|FR;105.34
28/02/2025 09:15:00 - 28/02/2025 09:30:00;BZN|FR;105.34
28/02/2025 09:30:00 - 28/02/2025 09:45:00;BZN|FR;105.34
28/02/2025 09:45:00 - 28/02/2025 10:00:00;BZN|FR;105.34
28/02/2025 10:00:00 - 28/02/2025 10:15:00;BZN|FR;93.00
28/02/2025 10:15:00 - 28/02/2025 10:30:00;BZN|FR;93.00
28/02/2025 10:30:00 - 28/02/2025 10:45:00;BZN|FR;93.00
28/02/2025 10:45:00 - 28/02/2025 11:00:00;BZN|FR;93.00
28/02/2025 11:00:00 - 28/02/2025 11:15:00;BZN|FR;91.08
28/02/2025 11:15:00 - 28/02/2025 11:30:00;BZN|FR;91.08
28/02/2025 11:30:00 - 28/02/2025 11:45:00;BZN|FR;91.08
28/02/2025 11:45:00 - 28/02/2025 12:00:00;BZN|FR;91.08
28/02/2025 12:00:00 - 28/02/2025 12:15:00;BZN|FR;80.13
28/02/2025 12:15:00 - 28/02/2025 12:30:00;BZN|FR;80.13
28/02/2025 12:30:00 - 28/02/2025 12:45:00;BZN|FR;80.13
28/02/2025 12:45:00 - 28/02/2025 13:00:00;BZN|FR;80.13
28/02/2025 13:00:00 - 28/02/2025 13:15:00;BZN|FR;85.20
28/02/2025 13:15:00 - 28/02/2025 13:30:00;BZN|FR;85.20
28/02/2025 13:30:00 - 28/02/2025 13:45:00;BZN|FR;85.20
28/02/2025 13:45:00 - 28/02/2025 14:00:00;BZN|FR;85.20
28/02/2025 14:00:00 - 28/02/2025 14:15:00;BZN|FR;93.29
28/02/2025 14:15:00 - 28/02/2025 14:30:00;BZN|FR;93.29
28/02/2025 14:30:00 - 28/02/2025 14:45:00;BZN|FR;93.29
28/02/2025 14:45:00 - 28/02/2025 15:00:00;BZN|FR;93.29
28/02/2025 15:00:00 - 28/02/2025 15:15:00;BZN|FR;96.74
28/02/2025 15:15:00 - 28/02/2025 15:30:00;BZN|FR;96.74
28/02/2025 15:30:00 - 28/02/2025 15:45:00;BZN|FR;96.74
28/02/2025 15:45:00 - 28/02/2025 16:00:00;BZN|FR;96.74
28/02/2025 16:00:00 - 28/02/2025 16:15:00;BZN|FR;115.51
28/02/2025 16:15:00 - 28/02/2025 16:30:00;BZN|FR;115.51
28/02/2025 16:30:00 - 28/02/2025 16:45:00;BZN|FR;115.51
28/02/2025 16:45:00 - 28/02/2025 17:00:00;BZN|FR;115.51
28/02/2025 17:00:00 - 28/02/2025 17:15:00;BZN|FR;124.74
28/02/2025 17:15:00 - 28/02/2025 17:30:00;BZN|FR;124.74
28/02/2025 17:30:00 - 28/02/2025 17:45:00;BZN|FR;124.74
28/02/2025 17:45:00 - 28/02/2025 18:00:00;BZN|FR;124.74
28/02/2025 18:00:00 - 28/02/2025 18:15:00;BZN|FR;151.96
28/02/2025 18:15:00 - 28/02/2025 18:30:00;BZN|FR;151.96
28/02/2025 18:30:00 - 28/02/2025 18:45:00;BZN|FR;151.96
28/02/2025 18:45:00 - 28/02/2025 19:00:00;BZN|FR;151.96
28/02/2025 19:00:00 - 28/02/2025 19:15:00;BZN|FR;134.27
28/02/2025 19:15:00 - 28/02/2025 19:30:00;BZN|FR;134.27
28/02/2025 19:30:00 - 28/02/2025 19:45:00;BZN|FR;134.27
28/02/2025 19:45:00 - 28/02/2025 20:00:00;BZN|FR;134.27
28/02/2025 20:00:00 - 28/02/2025 20:15:00;BZN|FR;121.73
28/02/2025 20:15:00 - 28/02/2025 20:30:00;BZN|FR;121.73
28/02/2025 20:30:00 - 28/02/2025 20:45:00;BZN|FR;121.73
28/02/2025 20:45:00 - 28/02/2025 21:00:00;BZN|FR;121.73
28/02/2025 21:00:00 - 28/02/2025 21:15:00;BZN|FR;114.72
28/02/2025 21:15:00 - 28/02/2025 21:30:00;BZN|FR;114.72
28/02/2025 21:30:00 - 28/02/2025 21:45:00;BZN|FR;114.72
28/02/2025 21:45:00 - 28/02/2025 22:00:00;BZN|FR;114.72
28/02/2025 22:00:00 - 28/02/2025 22:15:00;BZN|FR;114.72
28/02/2025 22:15:00 - 28/02/2025 22:30:00;BZN|FR;114.72
28/02/2025 22:30:00 - 28/02/2025 22:45:00;BZN|FR;114.72
28/02/2025 22:45:00 - 28/02/2025 23:00:00;BZN|FR;114.72
28/02/2025 23:00:00 - 28/02/2025 23:15:00;BZN|FR;118.24
28/02/2025 23:15:00 - 28/02/2025 23:30:00;BZN|FR;118.24
28/02/2025 23:30:00 - 28/02/2025 23:45:00;BZN|FR;118.24
28/02/2025 23:45:00 - 01/03/2025 00:00:00;BZN|FR;118.24
01/03/2025 00:00:00 - 01/03/2025 00:15:00;BZN|FR;114.86
01/03/2025 00:15:00 - 01/03/2025 00:30:00;BZN|FR;114.86
01/03/2025 00:30:00 - 01/03/2025 00:45:00;BZN|FR;114.86
01/03/2025 00:45:00 - 01/03/2025 01:00:00;BZN|FR;114.86
01/03/2025 01:00:00 - 01/03/2025 01:15:00;BZN|FR;114.23
01/03/2025 01:15:00 - 01/03/2025 01:30:00;BZN|FR;114.23
01/03/2025 01:30:00 - 01/03/2025 01:45:00;BZN|FR;114.23
01/03/2025 01:45:00 - 01/03/2025 02:00:00;BZN|FR;114.23
01/03/2025 02:00:00 - 01/03/2025 02:15:00;BZN|FR;98.07
01/03/2025 02:15:00 - 01/03/2025 02:30:00;BZN|FR;98.07
01/03/2025 02:30:00 - 01/03/2025 02:45:00;BZN|FR;98.07
01/03/2025 02:45:00 - 01/03/2025 03:00:00;BZN|FR;98.07
01/03/2025 03:00:00 - 01/03/2025 03:15:00;BZN|FR;99.60
01/03/2025 03:15:00 - 01/03/2025 03:30:00;BZN|FR;99.60
01/03/2025 03:30:00 - 01/03/2025 03:45:00;BZN|FR;99.60
01/03/2025 03:45:00 - 01/03/2025 04:00:00;BZN|FR;99.60
01/03/2025 04:00:00 - 01/03/2025 04:15:00;BZN|FR;98.93
01/03/2025 04:15:00 - 01/03/2025 04:30:00;BZN|FR;98.93
01/03/2025 04:30:00 - 01/03/2025 04:45:00;BZN|FR;98.93
01/03/2025 04:45:00 - 01/03/2025 05:00:00;BZN|FR;98.93
01/03/2025 05:00:00 - 01/03/2025 05:15:00;BZN|FR;108.15
01/03/2025 05:15:00 - 01/03/2025 05:30:00;BZN|FR;108.15
01/03/2025 05:30:00 - 01/03/2025 05:45:00;BZN|FR;108.15
01/03/2025 05:45:00 - 01/03/2025 06:00:00;BZN|FR;108.15
01/03/2025 06:00:00 - 01/03/2025 06:15:00;BZN|FR;124.48
01/03/2025 06:15:00 - 01/03/2025 06:30:00;BZN|FR;124.48
01/03/2025 06:30:00 - 01/03/2025 06:45:00;BZN|FR;124.48
01/03/2025 06:45:00 - 01/03/2025 07:00:00;BZN|FR;124.48
01/03/2025 07:00:00 - 01/03/2025 07:15:00;BZN|FR;123.85
01/03/2025 07:15:00 - 01/03/2025 07:30:00;BZN|FR;123.85
01/03/2025 07:30:00 - 01/03/2025 07:45:00;BZN|FR;123.85
01/03/2025 07:45:00 - 01/03/2025 08:00:00;BZN|FR;123.85
01/03/2025 08:00:00 - 01/03/2025 08:15:00;BZN|FR;113.39
01/03/2025 08:15:00 - 01/03/2025 08:30:00;BZN|FR;113.39
01/03/2025 08:30:00 - 01/03/2025 08:45:00;BZN|FR;113.39
01/03/2025 08:45:00 - 01/03/2025 09:00:00;BZN|FR;113.39
01/03/2025 09:00:00 - 01/03/2025 09:15:00;BZN|FR;91.10
01/03/2025 09:15:00 - 01/03/2025 09:30:00;BZN|FR;91.10
01/03/2025 09:30:00 - 01/03/2025 09:45:00;BZN|FR;91.10
01/03/2025 09:45:00 - 01/03/2025 10:00:00;BZN|FR;91.10
01/03/2025 10:00:00 - 01/03/2025 10:15:00;BZN|FR;78.71
01/03/2025 10:15:00 - 01/03/2025 10:30:00;BZN|FR;78.71
01/03/2025 10:30:00 - 01/03/2025 10:45:00;BZN|FR;78.71
01/03/2025 10:45:00 - 01/03/2025 11:00:00;BZN|FR;78.71
01/03/2025 11:00:00 - 01/03/2025 11:15:00;BZN|FR;80.88
01/03/2025 11:15:00 - 01/03/2025 11:30:00;BZN|FR;80.88
01/03/2025 11:30:00 - 01/03/2025 11:45:00;BZN|FR;80.88
01/03/2025 11:45:00 - 01/03/2025 12:00:00;BZN|FR;80.88
01/03/2025 12:00:00 - 01/03/2025 12:15:00;BZN|FR;61.79
01/03/2025 12:15:00 - 01/03/2025 12:30:00;BZN|FR;61.79
01/03/2025 12:30:00 - 01/03/2025 12:45:00;BZN|FR;61.79
01/03/2025 12:45:00 - 01/03/2025 13:00:00;BZN|FR;61.79
01/03/2025 13:00:00 - 01/03/2025 13:15:00;BZN|FR;38.14
01/03/2025 13:15:00 - 01/03/2025 13:30:00;BZN|FR;38.14
01/03/2025 13:30:00 - 01/03/2025 13:45:00;BZN|FR;38.14
01/03/2025 13:45:00 - 01/03/2025 14:00:00;BZN|FR;38.14
01/03/2025 14:00:00 - 01/03/2025 14:15:00;BZN|FR;31.73
01/03/2025 14:15:00 - 01/03/2025 14:30:00;BZN|FR;31.73
01/03/2025 14:30:00 - 01/03/2025 14:45:00;BZN|FR;31.73
01/03/2025 14:45:00 - 01/03/2025 15:00:00;BZN|FR;31.73
01/03/2025 15:00:00 - 01/03/2025 15:15:00;BZN|FR;52.04
01/03/2025 15:15:00 - 01/03/2025 15:30:00;BZN|FR;52.04
01/03/2025 15:30:00 - 01/03/2025 15:45:00;BZN|FR;52.04
01/03/2025 15:45:00 - 01/03/2025 16:00:00;BZN|FR;52.04
01/03/2025 16:00:00 - 01/03/2025 16:15:00;BZN|FR;80.77
01/03/2025 16:15:00 - 01/03/2025 16:30:00;BZN|FR;80.77
01/03/2025 16:30:00 - 01/03/2025 16:45:00;BZN|FR;80.77
01/03/2025 16:45:00 - 01/03/2025 17:00:00;BZN|FR;80.77
01/03/2025 17:00:00 - 01/03/2025 17:15:00;BZN|FR;119.02
01/03/2025 17:15:00 - 01/03/2025 17:30:00;BZN|FR;119.02
01/03/2025 17:30:00 - 01/03/2025 17:45:00;BZN|FR;119.02
01/03/2025 17:45:00 - 01/03/2025 18:00:00;BZN|FR;119.02
01/03/2025 18:00:00 - 01/03/2025 18:15:00;BZN|FR;128.40
01/03/2025 18:15:00 - 01/03/2025 18:30:00;BZN|FR;128.40
01/03/2025 18:30:00 - 01/03/2025 18:45:00;BZN|FR;128.40
01/03/2025 18:45:00 - 01/03/2025 19:00:00;BZN|FR;128.40
01/03/2025 19:00:00 - 01/03/2025 19:15:00;BZN|FR;115.05
01/03/2025 19:15:00 - 01/03/2025 19:30:00;BZN|FR;115.05
01/03/2025 19:30:00 - 01/03/2025 19:45:00;BZN|FR;115.05
01/03/2025 19:45:00 - 01/03/2025 20:00:00;BZN|FR;115.05
01/03/2025 20:00:00 - 01/03/2025 20:15:00;BZN|FR;110.27
01/03/2025 20:15:00 - 01/03/2025 20:30:00;BZN|FR;110.27
01/03/2025 20:30:00 - 01/03/2025 20:45:00;BZN|FR;110.27
01/03/2025 20:45:00 - 01/03/2025 21:00:00;BZN|FR;110.27
01/03/2025 21:00:00 - 01/03/2025 21:15:00;BZN|FR;114.44
01/03/2025 21:15:00 - 01/03/2025 21:30:00;BZN|FR;114.44
01/03/2025 21:30:00 - 01/03/2025 21:45:00;BZN|FR;114.44
01/03/2025 21:45:00 - 01/03/2025 22:00:00;BZN|FR;114.44
01/03/2025 22:00:00 - 01/03/2025 22:15:00;BZN|FR;114.44
01/03/2025 22:15:00 - 01/03/2025 22:30:00;BZN|FR;114.44
01/03/2025 22:30:00 - 01/03/2025 22:45:00;BZN|FR;114.44
01/03/2025 22:45:00 - 01/03/2025 23:00:00;BZN|FR;114.44
01/03/2025 23:00:00 - 01/03/2025 23:15:00;BZN|FR;124.07
01/03/2025 23:15:00 - 01/03/2025 23:30:00;BZN|FR;124.07
01/03/2025 23:30:00 - 01/03/2025 23:45:00;BZN|FR;124.07
01/03/2025 23:45:00 - 02/03/2025 00:00:00;BZN|FR;124.07
02/03/2025 00:00:00 - 02/03/2025 00:15:00;BZN|FR;108.23
02/03/2025 00:15:00 - 02/03/2025 00:30:00;BZN|FR;108.23
02/03/2025 00:30:00 - 02/03/2025 00:45:00;BZN|FR;108.23
02/03/2025 00:45:00 - 02/03/2025 01:00:00;BZN|FR;108.23
02/03/2025 01:00:00 - 02/03/2025 01:15:00;BZN|FR;99.66
02/03/2025 01:15:00 - 02/03/2025 01:30:00;BZN|FR;99.66
02/03/2025 01:30:00 - 02/03/2025 01:45:00;BZN|FR;99.66
02/03/2025 01:45:00 - 02/03/2025 02:00:00;BZN|FR;99.66
02/03/2025 02:00:00 - 02/03/2025 02:15:00;BZN|FR;93.68
02/03/2025 02:15:00 - 02/03/2025 02:30:00;BZN|FR;93.68
02/03/2025 02:30:00 - 02/03/2025 02:45:00;BZN|FR;93.68
02/03/2025 02:45:00 - 02/03/2025 03:00:00;BZN|FR;93.68
02/03/2025 03:00:00 - 02/03/2025 03:15:00;BZN|FR;95.24
02/03/2025 03:15:00 - 02/03/2025 03:30:00;BZN|FR;95.24
02/03/2025 03:30:00 - 02/03/2025 03:45:00;BZN|FR;95.24
02/03/2025 03:45:00 - 02/03/2025 04:00:00;BZN|FR;95.24
02/03/2025 04:00:00 - 02/03/2025 04:15:00;BZN|FR;95.17
02/03/2025 04:15:00 - 02/03/2025 04:30:00;BZN|FR;95.17
02/03/2025 04:30:00 - 02/03/2025 04:45:00;BZN|FR;95.17
02/03/2025 04:45:00 - 02/03/2025 05:00:00;BZN|FR;95.17
02/03/2025 05:00:00 - 02/03/2025 05:15:00;BZN|FR;97.92
02/03/2025 05:15:00 - 02/03/2025 05:30:00;BZN|FR;97.92
02/03/2025 05:30:00 - 02/03/2025 05:45:00;BZN|FR;97.92
02/03/2025 05:45:00 - 02/03/2025 06:00:00;BZN|FR;97.92
02/03/2025 06:00:00 - 02/03/2025 06:15:00;BZN|FR;104.14
02/03/2025 06:15:00 - 02/03/2025 06:30:00;BZN|FR;104.14
02/03/2025 06:30:00 - 02/03/2025 06:45:00;BZN|FR;104.14
02/03/2025 06:45:00 - 02/03/2025 07:00:00;BZN|FR;104.14
02/03/2025 07:00:00 - 02/03/2025 07:15:00;BZN|FR;103.58
02/03/2025 07:15:00 - 02/03/2025 07:30:00;BZN|FR;103.58
02/03/2025 07:30:00 - 02/03/2025 07:45:00;BZN|FR;103.58
02/03/2025 07:45:00 - 02/03/2025 08:00:00;BZN|FR;103.58
02/03/2025 08:00:00 - 02/03/2025 08:15:00;BZN|FR;89.00
02/03/2025 08:15:00 - 02/03/2025 08:30:00;BZN|FR;89.00
02/03/2025 08:30:00 - 02/03/2025 08:45:00;BZN|FR;89.00
02/03/2025 08:45:00 - 02/03/2025 09:00:00;BZN|FR;89.00
02/03/2025 09:00:00 - 02/03/2025 09:15:00;BZN|FR;68.30
02/03/2025 09:15:00 - 02/03/2025 09:30:00;BZN|FR;68.30
02/03/2025 09:30:00 - 02/03/2025 09:45:00;BZN|FR;68.30
02/03/2025 09:45:00 - 02/03/2025 10:00:00;BZN|FR;68.30
02/03/2025 10:00:00 - 02/03/2025 10:15:00;BZN|FR;49.00
02/03/2025 10:15:00 - 02/03/2025 10:30:00;BZN|FR;49.00
02/03/2025 10:30:00 - 02/03/2025 10:45:00;BZN|FR;49.00
02/03/2025 10:45:00 - 02/03/2025 11:00:00;BZN|FR;49.00
02/03/2025 11:00:00 - 02/03/2025 11:15:00;BZN|FR;27.50
02/03/2025 11:15:00 - 02/03/2025 11:30:00;BZN|FR;27.50
02/03/2025 11:30:00 - 02/03/2025 11:45:00;BZN|FR;27.50
02/03/2025 11:45:00 - 02/03/2025 12:00:00;BZN|FR;27.50
02/03/2025 12:00:00 - 02/03/2025 12:15:00;BZN|FR;20.10
02/03/2025 12:15:00 - 02/03/2025 12:30:00;BZN|FR;20.10
02/03/2025 12:30:00 - 02/03/2025 12:45:00;BZN|FR;20.10
02/03/2025 12:45:00 - 02/03/2025 13:00:00;BZN|FR;20.10
02/03/2025 13:00:00 - 02/03/2025 13:15:00;BZN|FR;22.37
02/03/2025 13:15:00 - 02/03/2025 13:30:00;BZN|FR;22.37
02/03/2025 13:30:00 - 02/03/2025 13:45:00;BZN|FR;22.37
02/03/2025 13:45:00 - 02/03/2025 14:00:00;BZN|FR;22.37
02/03/2025 14:00:00 - 02/03/2025 14:15:00;BZN|FR;51.90
02/03/2025 14:15:00 - 02/03/2025 14:30:00;BZN|FR;51.90
02/03/2025 14:30:00 - 02/03/2025 14:45:00;BZN|FR;51.90
02/03/2025 14:45:00 - 02/03/2025 15:00:00;BZN|FR;51.90
02/03/2025 15:00:00 - 02/03/2025 15:15:00;BZN|FR;76.04
02/03/2025 15:15:00 - 02/03/2025 15:30:00;BZN|FR;76.04
02/03/2025 15:30:00 - 02/03/2025 15:45:00;BZN|FR;76.04
02/03/2025 15:45:00 - 02/03/2025 16:00:00;BZN|FR;76.04
02/03/2025 16:00:00 - 02/03/2025 16:15:00;BZN|FR;97.29
02/03/2025 16:15:00 - 02/03/2025 16:30:00;BZN|FR;97.29
02/03/2025 16:30:00 - 02/03/2025 16:45:00;BZN|FR;97.29
02/03/2025 16:45:00 - 02/03/2025 17:00:00;BZN|FR;97.29
02/03/2025 17:00:00 - 02/03/2025 17:15:00;BZN|FR;129.43
02/03/2025 17:15:00 - 02/03/2025 17:30:00;BZN|FR;129.43
02/03/2025 17:30:00 - 02/03/2025 17:45:00;BZN|FR;129.43
02/03/2025 17:45:00 - 02/03/2025 18:00:00;BZN|FR;129.43
02/03/2025 18:00:00 - 02/03/2025 18:15:00;BZN|FR;147.09
02/03/2025 18:15:00 - 02/03/2025 18:30:00;BZN|FR;147.09
02/03/2025 18:30:00 - 02/03/2025 18:45:00;BZN|FR;147.09
02/03/2025 18:45:00 - 02/03/2025 19:00:00;BZN|FR;147.09
02/03/2025 19:00:00 - 02/03/2025 19:15:00;BZN|FR;134.36
02/03/2025 19:15:00 - 02/03/2025 19:30:00;BZN|FR;134.36
02/03/2025 19:30:00 - 02/03/2025 19:45:00;BZN|FR;134.36
02/03/2025 19:45:00 - 02/03/2025 20:00:00;BZN|FR;134.36
02/03/2025 20:00:00 - 02/03/2025 20:15:00;BZN|FR;121.69
02/03/2025 20:15:00 - 02/03/2025 20:30:00;BZN|FR;121.69
02/03/2025 20:30:00 - 02/03/2025 20:45:00;BZN|FR;121.69
02/03/2025 20:45:00 - 02/03/2025 21:00:00;BZN|FR;121.69
02/03/2025 21:00:00 - 02/03/2025 21:15:00;BZN|FR;121.07
02/03/2025 21:15:00 - 02/03/2025 21:30:00;BZN|FR;121.07
02/03/2025 21:30:00 - 02/03/2025 21:45:00;BZN|FR;121.07
02/03/2025 21:45:00 - 02/03/2025 22:00:00;BZN|FR;121.07
02/03/2025 22:00:00 - 02/03/2025 22:15:00;BZN|FR;121.07
02/03/2025 22:15:00 - 02/03/2025 22:30:00;BZN|FR;121.07
02/03/2025 22:30:00 - 02/03/2025 22:45:00;BZN|FR;121.07
02/03/2025 22:45:00 - 02/03/2025 23:00:00;BZN|FR;121.07
02/03/2025 23:00:00 - 02/03/2025 23:15:00;BZN|FR;109.20
02/03/2025 23:15:00 - 02/03/2025 23:30:00;BZN|FR;109.20
02/03/2025 23:30:00 - 02/03/2025 23:45:00;BZN|FR;109.20
02/03/2025 23:45:00 - 03/03/2025 00:00:00;BZN|FR;109.20
03/03/2025 00:00:00 - 03/03/2025 00:15:00;BZN|FR;104.56
03/03/2025 00:15:00 - 03/03/2025 00:30:00;BZN|FR;104.56
03/03/2025 00:30:00 - 03/03/2025 00:45:00;BZN|FR;104.56
03/03/2025 00:45:00 - 03/03/2025 01:00:00;BZN|FR;104.56
03/03/2025 01:00:00 - 03/03/2025 01:15:00;BZN|FR;103.56
03/03/2025 01:15:00 - 03/03/2025 01:30:00;BZN|FR;103.56
03/03/2025 01:30:00 - 03/03/2025 01:45:00;BZN|FR;103.56
03/03/2025 01:45:00 - 03/03/2025 02:00:00;BZN|FR;103.56
03/03/2025 02:00:00 - 03/03/2025 02:15:00;BZN|FR;100.31
03/03/2025 02:15:00 - 03/03/2025 02:30:00;BZN|FR;100.31
03/03/2025 02:30:00 - 03/03/2025 02:45:00;BZN|FR;100.31
03/03/2025 02:45:00 - 03/03/2025 03:00:00;BZN|FR;100.31
03/03/2025 03:00:00 - 03/03/2025 03:15:00;BZN|FR;103.95
03/03/2025 03:15:00 - 03/03/2025 03:30:00;BZN|FR;103.95
03/03/2025 03:30:00 - 03/03/2025 03:45:00;BZN|FR;103.95
03/03/2025 03:45:00 - 03/03/2025 04:00:00;BZN|FR;103.95
03/03/2025 04:00:00 - 03/03/2025 04:15:00;BZN|FR;117.16
03/03/2025 04:15:00 - 03/03/2025 04:30:00;BZN|FR;117.16
03/03/2025 04:30:00 - 03/03/2025 04:45:00;BZN|FR;117.16
03/03/2025 04:45:00 - 03/03/2025 05:00:00;BZN|FR;117.16
03/03/2025 05:00:00 - 03/03/2025 05:15:00;BZN|FR;137.77
03/03/2025 05:15:00 - 03/03/2025 05:30:00;BZN|FR;137.77
03/03/2025 05:30:00 - 03/03/2025 05:45:00;BZN|FR;137.77
03/03/2025 05:45:00 - 03/03/2025 06:00:00;BZN|FR;137.77
03/03/2025 06:00:00 - 03/03/2025 06:15:00;BZN|FR;163.00
03/03/2025 06:15:00 - 03/03/2025 06:30:00;BZN|FR;163.00
03/03/2025 06:30:00 - 03/03/2025 06:45:00;BZN|FR;163.00
03/03/2025 06:45:00 - 03/03/2025 07:00:00;BZN|FR;163.00
03/03/2025 07:00:00 - 03/03/2025 07:15:00;BZN|FR;148.46
03/03/2025 07:15:00 - 03/03/2025 07:30:00;BZN|FR;148.46
03/03/2025 07:30:00 - 03/03/2025 07:45:00;BZN|FR;148.46
03/03/2025 07:45:00 - 03/03/2025 08:00:00;BZN|FR;148.46
03/03/2025 08:00:00 - 03/03/2025 08:15:00;BZN|FR;116.95
03/03/2025 08:15:00 - 03/03/2025 08:30:00;BZN|FR;116.95
03/03/2025 08:30:00 - 03/03/2025 08:45:00;BZN|FR;116.95
03/03/2025 08:45:00 - 03/03/2025 09:00:00;BZN|FR;116.95
03/03/2025 09:00:00 - 03/03/2025 09:15:00;BZN|FR;109.79
03/03/2025 09:15:00 - 03/03/2025 09:30:00;BZN|FR;109.79
03/03/2025 09:30:00 - 03/03/2025 09:45:00;BZN|FR;109.79
03/03/2025 09:45:00 - 03/03/2025 10:00:00;BZN|FR;109.79
03/03/2025 10:00:00 - 03/03/2025 10:15:00;BZN|FR;103.96
03/03/2025 10:15:00 - 03/03/2025 10:30:00;BZN|FR;103.96
03/03/2025 10:30:00 - 03/03/2025 10:45:00;BZN|FR;103.96
03/03/2025 10:45:00 - 03/03/2025 11:00:00;BZN|FR;103.96
